"cdlinhaquadrohorario","cdlinha","cdlinhaquadrohorariohora","desentido","dediasemana","hrhorario"
284,1582,37293,IDA,SAB,06:50:00 -0300
284,1582,37294,IDA,DOM,08:30:00 -0300
284,1582,37295,VOLTA,SEG,06:50:00 -0300
284,1582,37296,VOLTA,TER,06:50:00 -0300
284,1582,37297,VOLTA,QUA,06:50:00 -0300
284,1582,37298,VOLTA,QUI,06:50:00 -0300
284,1582,37299,VOLTA,SEX,06:50:00 -0300
284,1582,37300,VOLTA,SAB,07:40:00 -0300
284,1582,37301,VOLTA,DOM,09:20:00 -0300
284,1582,37302,IDA,SEG,06:00:00 -0300
284,1582,37303,IDA,TER,06:00:00 -0300
284,1582,37304,IDA,QUA,06:00:00 -0300
284,1582,37305,IDA,QUI,06:00:00 -0300
284,1582,37306,IDA,SEX,06:00:00 -0300
284,1582,37307,IDA,SAB,07:00:00 -0300
284,1582,37308,IDA,DOM,08:45:00 -0300
284,1582,37309,VOLTA,SEG,07:00:00 -0300
284,1582,37310,VOLTA,TER,07:00:00 -0300
284,1582,37311,VOLTA,QUA,07:00:00 -0300
284,1582,37312,VOLTA,QUI,07:00:00 -0300
284,1582,37313,VOLTA,SEX,07:00:00 -0300
284,1582,37314,VOLTA,SAB,07:50:00 -0300
284,1582,37315,VOLTA,DOM,09:35:00 -0300
284,1582,37316,IDA,SEG,06:10:00 -0300
284,1582,37317,IDA,TER,06:10:00 -0300
284,1582,37318,IDA,QUA,06:10:00 -0300
284,1582,37319,IDA,QUI,06:10:00 -0300
284,1582,37320,IDA,SEX,06:10:00 -0300
284,1582,37321,IDA,SAB,07:20:00 -0300
284,1582,37322,IDA,DOM,09:00:00 -0300
284,1582,37323,VOLTA,SEG,07:05:00 -0300
284,1582,37324,VOLTA,TER,07:05:00 -0300
284,1582,37325,VOLTA,QUA,07:05:00 -0300
284,1582,37326,VOLTA,QUI,07:05:00 -0300
284,1582,37327,VOLTA,SEX,07:05:00 -0300
284,1582,37328,VOLTA,SAB,08:10:00 -0300
284,1582,37329,VOLTA,DOM,09:50:00 -0300
284,1582,37330,IDA,SEG,06:15:00 -0300
284,1582,37331,IDA,TER,06:15:00 -0300
284,1582,37332,IDA,QUA,06:15:00 -0300
284,1582,37333,IDA,QUI,06:15:00 -0300
284,1582,37334,IDA,SEX,06:15:00 -0300
284,1582,37335,IDA,SAB,07:30:00 -0300
284,1582,37336,IDA,DOM,09:30:00 -0300
284,1582,37337,VOLTA,SEG,07:10:00 -0300
284,1582,37338,VOLTA,TER,07:10:00 -0300
284,1582,37339,VOLTA,QUA,07:10:00 -0300
284,1582,37340,VOLTA,QUI,07:10:00 -0300
284,1582,37341,VOLTA,SEX,07:10:00 -0300
284,1582,37342,VOLTA,SAB,08:20:00 -0300
284,1582,37343,VOLTA,DOM,10:20:00 -0300
284,1582,37344,IDA,SEG,06:20:00 -0300
284,1582,37345,IDA,TER,06:20:00 -0300
284,1582,37346,IDA,QUA,06:20:00 -0300
284,1582,37347,IDA,QUI,06:20:00 -0300
284,1582,37348,IDA,SEX,06:20:00 -0300
284,1582,37349,IDA,SAB,07:40:00 -0300
284,1582,37350,IDA,DOM,09:45:00 -0300
284,1582,37351,VOLTA,SEG,07:15:00 -0300
284,1582,37352,VOLTA,TER,07:15:00 -0300
284,1582,37353,VOLTA,QUA,07:15:00 -0300
284,1582,37354,VOLTA,QUI,07:15:00 -0300
284,1582,37355,VOLTA,SEX,07:15:00 -0300
284,1582,37356,VOLTA,SAB,08:30:00 -0300
284,1582,37357,VOLTA,DOM,10:35:00 -0300
284,1582,37358,IDA,SEG,06:25:00 -0300
284,1582,37359,IDA,TER,06:25:00 -0300
284,1582,37360,IDA,QUA,06:25:00 -0300
284,1582,37361,IDA,QUI,06:25:00 -0300
284,1582,37362,IDA,SEX,06:25:00 -0300
284,1582,37363,IDA,SAB,07:50:00 -0300
284,1582,37364,IDA,DOM,10:15:00 -0300
284,1582,37365,VOLTA,SEG,07:20:00 -0300
284,1582,37366,VOLTA,TER,07:20:00 -0300
284,1582,37367,VOLTA,QUA,07:20:00 -0300
284,1582,37368,VOLTA,QUI,07:20:00 -0300
284,1582,37369,VOLTA,SEX,07:20:00 -0300
284,1582,37370,VOLTA,SAB,08:40:00 -0300
284,1582,37371,VOLTA,DOM,11:05:00 -0300
284,1582,37372,IDA,SEG,06:30:00 -0300
284,1582,37373,IDA,TER,06:30:00 -0300
284,1582,37374,IDA,QUA,06:30:00 -0300
284,1582,37375,IDA,QUI,06:30:00 -0300
284,1582,37376,IDA,SEX,06:30:00 -0300
284,1582,37377,IDA,SAB,08:00:00 -0300
284,1582,37378,IDA,DOM,10:30:00 -0300
284,1582,37379,VOLTA,SEG,07:25:00 -0300
284,1582,37380,VOLTA,TER,07:25:00 -0300
284,1582,37381,VOLTA,QUA,07:25:00 -0300
284,1582,37382,VOLTA,QUI,07:25:00 -0300
284,1582,37383,VOLTA,SEX,07:25:00 -0300
284,1582,37384,VOLTA,SAB,08:50:00 -0300
284,1582,37385,VOLTA,DOM,11:20:00 -0300
284,1582,37386,IDA,SEG,06:40:00 -0300
284,1582,37387,IDA,TER,06:40:00 -0300
284,1582,37388,IDA,QUA,06:40:00 -0300
284,1582,37389,IDA,QUI,06:40:00 -0300
284,1582,37390,IDA,SEX,06:40:00 -0300
284,1582,37391,IDA,SAB,08:20:00 -0300
284,1582,37392,IDA,DOM,10:45:00 -0300
284,1582,37393,VOLTA,SEG,07:35:00 -0300
284,1582,37394,VOLTA,TER,07:35:00 -0300
284,1582,37395,VOLTA,QUA,07:35:00 -0300
284,1582,37396,VOLTA,QUI,07:35:00 -0300
284,1582,37397,VOLTA,SEX,07:35:00 -0300
284,1582,37398,VOLTA,SAB,09:10:00 -0300
284,1582,37399,VOLTA,DOM,11:35:00 -0300
284,1582,37400,IDA,SEG,06:45:00 -0300
284,1582,37401,IDA,TER,06:45:00 -0300
284,1582,37402,IDA,QUA,06:45:00 -0300
284,1582,37403,IDA,QUI,06:45:00 -0300
284,1582,37404,IDA,SEX,06:45:00 -0300
284,1582,37405,IDA,SAB,08:30:00 -0300
284,1582,37406,IDA,DOM,11:00:00 -0300
284,1582,37407,VOLTA,SEG,07:40:00 -0300
284,1582,37408,VOLTA,TER,07:40:00 -0300
284,1582,37409,VOLTA,QUA,07:40:00 -0300
284,1582,37410,VOLTA,QUI,07:40:00 -0300
284,1582,37411,VOLTA,SEX,07:40:00 -0300
284,1582,37412,VOLTA,SAB,09:20:00 -0300
284,1582,37413,VOLTA,DOM,11:50:00 -0300
284,1582,37414,IDA,SEG,06:50:00 -0300
284,1582,37415,IDA,TER,06:50:00 -0300
284,1582,37416,IDA,QUA,06:50:00 -0300
284,1582,37417,IDA,QUI,06:50:00 -0300
284,1582,37418,IDA,SEX,06:50:00 -0300
284,1582,37419,IDA,SAB,08:40:00 -0300
284,1582,37420,IDA,DOM,11:40:00 -0300
284,1582,37421,VOLTA,SEG,07:45:00 -0300
284,1582,37422,VOLTA,TER,07:45:00 -0300
284,1582,37423,VOLTA,QUA,07:45:00 -0300
284,1582,37424,VOLTA,QUI,07:45:00 -0300
284,1582,37425,VOLTA,SEX,07:45:00 -0300
284,1582,37426,VOLTA,SAB,09:30:00 -0300
284,1582,37427,VOLTA,DOM,12:30:00 -0300
284,1582,37428,IDA,SEG,06:55:00 -0300
284,1582,37429,IDA,TER,06:55:00 -0300
284,1582,37430,IDA,QUA,06:55:00 -0300
284,1582,37431,IDA,QUI,06:55:00 -0300
284,1582,37432,IDA,SEX,06:55:00 -0300
284,1582,37433,IDA,SAB,08:50:00 -0300
284,1582,37434,IDA,DOM,12:20:00 -0300
284,1582,37435,VOLTA,SEG,07:50:00 -0300
284,1582,37436,VOLTA,TER,07:50:00 -0300
284,1582,37437,VOLTA,QUA,07:50:00 -0300
284,1582,37438,VOLTA,QUI,07:50:00 -0300
284,1582,37439,VOLTA,SEX,07:50:00 -0300
284,1582,37440,VOLTA,SAB,09:40:00 -0300
284,1582,37441,VOLTA,DOM,13:10:00 -0300
284,1582,37442,IDA,SEG,07:00:00 -0300
284,1582,37443,IDA,TER,07:00:00 -0300
284,1582,37444,IDA,QUA,07:00:00 -0300
284,1582,37445,IDA,QUI,07:00:00 -0300
284,1582,37446,IDA,SEX,07:00:00 -0300
284,1582,37447,IDA,SAB,09:00:00 -0300
284,1582,37448,IDA,DOM,12:40:00 -0300
284,1582,37449,VOLTA,SEG,07:55:00 -0300
284,1582,37450,VOLTA,TER,07:55:00 -0300
284,1582,37451,VOLTA,QUA,07:55:00 -0300
284,1582,37452,VOLTA,QUI,07:55:00 -0300
284,1582,37453,VOLTA,SEX,07:55:00 -0300
284,1582,37454,VOLTA,SAB,09:50:00 -0300
284,1582,37455,VOLTA,DOM,13:30:00 -0300
284,1582,37456,IDA,SEG,07:10:00 -0300
284,1582,37457,IDA,TER,07:10:00 -0300
284,1582,37458,IDA,QUA,07:10:00 -0300
284,1582,37459,IDA,QUI,07:10:00 -0300
284,1582,37460,IDA,SEX,07:10:00 -0300
284,1582,37461,IDA,SAB,09:20:00 -0300
284,1582,37462,IDA,DOM,13:00:00 -0300
284,1582,37463,VOLTA,SEG,08:05:00 -0300
284,1582,37464,VOLTA,TER,08:05:00 -0300
284,1582,37465,VOLTA,QUA,08:05:00 -0300
284,1582,37466,VOLTA,QUI,08:05:00 -0300
284,1582,37467,VOLTA,SEX,08:05:00 -0300
284,1582,37468,VOLTA,SAB,10:10:00 -0300
284,1582,37469,VOLTA,DOM,13:50:00 -0300
284,1582,37470,IDA,SEG,07:15:00 -0300
284,1582,37471,IDA,TER,07:15:00 -0300
284,1582,37472,IDA,QUA,07:15:00 -0300
284,1582,37473,IDA,QUI,07:15:00 -0300
284,1582,37474,IDA,SEX,07:15:00 -0300
284,1582,37475,IDA,SAB,09:30:00 -0300
284,1582,37476,IDA,DOM,13:40:00 -0300
284,1582,37477,VOLTA,SEG,08:10:00 -0300
284,1582,37478,VOLTA,TER,08:10:00 -0300
284,1582,37479,VOLTA,QUA,08:10:00 -0300
284,1582,37480,VOLTA,QUI,08:10:00 -0300
284,1582,37481,VOLTA,SEX,08:10:00 -0300
284,1582,37482,VOLTA,SAB,10:20:00 -0300
284,1582,37483,VOLTA,DOM,14:30:00 -0300
284,1582,37484,IDA,SEG,07:25:00 -0300
284,1582,37485,IDA,TER,07:25:00 -0300
284,1582,37486,IDA,QUA,07:25:00 -0300
284,1582,37487,IDA,QUI,07:25:00 -0300
284,1582,37488,IDA,SEX,07:25:00 -0300
284,1582,37489,IDA,SAB,09:40:00 -0300
284,1582,37490,IDA,DOM,14:00:00 -0300
284,1582,37491,VOLTA,SEG,08:20:00 -0300
284,1582,37492,VOLTA,TER,08:20:00 -0300
284,1582,37493,VOLTA,QUA,08:20:00 -0300
284,1582,37494,VOLTA,QUI,08:20:00 -0300
284,1582,37495,VOLTA,SEX,08:20:00 -0300
284,1582,37496,VOLTA,SAB,10:30:00 -0300
284,1582,37497,VOLTA,DOM,14:50:00 -0300
284,1582,37498,IDA,SEG,07:30:00 -0300
284,1582,37499,IDA,TER,07:30:00 -0300
284,1582,37500,IDA,QUA,07:30:00 -0300
284,1582,37501,IDA,QUI,07:30:00 -0300
284,1582,37502,IDA,SEX,07:30:00 -0300
284,1582,37503,IDA,SAB,09:50:00 -0300
284,1582,37504,IDA,DOM,14:40:00 -0300
284,1582,37505,VOLTA,SEG,08:25:00 -0300
284,1582,37506,VOLTA,TER,08:25:00 -0300
284,1582,37507,VOLTA,QUA,08:25:00 -0300
284,1582,37508,VOLTA,QUI,08:25:00 -0300
284,1582,37509,VOLTA,SEX,08:25:00 -0300
284,1582,37510,VOLTA,SAB,10:40:00 -0300
284,1582,37511,VOLTA,DOM,15:30:00 -0300
284,1582,37512,IDA,SEG,07:40:00 -0300
284,1582,37513,IDA,TER,07:40:00 -0300
284,1582,37514,IDA,QUA,07:40:00 -0300
284,1582,37515,IDA,QUI,07:40:00 -0300
284,1582,37516,IDA,SEX,07:40:00 -0300
284,1582,37517,IDA,SAB,10:00:00 -0300
284,1582,37518,IDA,DOM,15:00:00 -0300
284,1582,37519,VOLTA,SEG,08:30:00 -0300
284,1582,37520,VOLTA,TER,08:30:00 -0300
284,1582,37521,VOLTA,QUA,08:30:00 -0300
284,1582,37522,VOLTA,QUI,08:30:00 -0300
284,1582,37523,VOLTA,SEX,08:30:00 -0300
284,1582,37524,VOLTA,SAB,10:50:00 -0300
284,1582,37525,VOLTA,DOM,15:50:00 -0300
284,1582,37526,IDA,SEG,07:45:00 -0300
284,1582,37527,IDA,TER,07:45:00 -0300
284,1582,37528,IDA,QUA,07:45:00 -0300
284,1582,37529,IDA,QUI,07:45:00 -0300
284,1582,37530,IDA,SEX,07:45:00 -0300
284,1582,37531,IDA,SAB,10:15:00 -0300
284,1582,37532,IDA,DOM,15:40:00 -0300
284,1582,37533,VOLTA,SEG,08:40:00 -0300
284,1582,37534,VOLTA,TER,08:40:00 -0300
284,1582,37535,VOLTA,QUA,08:40:00 -0300
284,1582,37536,VOLTA,QUI,08:40:00 -0300
284,1582,37537,VOLTA,SEX,08:40:00 -0300
284,1582,37538,VOLTA,SAB,11:05:00 -0300
284,1582,37539,VOLTA,DOM,16:30:00 -0300
284,1582,37540,IDA,SEG,07:55:00 -0300
284,1582,37541,IDA,TER,07:55:00 -0300
284,1582,37542,IDA,QUA,07:55:00 -0300
284,1582,37543,IDA,QUI,07:55:00 -0300
284,1582,37544,IDA,SEX,07:55:00 -0300
284,1582,37545,IDA,SAB,10:30:00 -0300
284,1582,37546,IDA,DOM,16:00:00 -0300
284,1582,37547,VOLTA,SEG,08:50:00 -0300
284,1582,37548,VOLTA,TER,08:50:00 -0300
284,1582,37549,VOLTA,QUA,08:50:00 -0300
284,1582,37550,VOLTA,QUI,08:50:00 -0300
284,1582,37551,VOLTA,SEX,08:50:00 -0300
284,1582,37552,VOLTA,SAB,11:20:00 -0300
284,1582,37553,VOLTA,DOM,16:50:00 -0300
284,1582,37554,IDA,SEG,08:00:00 -0300
284,1582,37555,IDA,TER,08:00:00 -0300
284,1582,37556,IDA,QUA,08:00:00 -0300
284,1582,37557,IDA,QUI,08:00:00 -0300
284,1582,37558,IDA,SEX,08:00:00 -0300
284,1582,37559,IDA,SAB,10:45:00 -0300
284,1582,37560,IDA,DOM,16:30:00 -0300
284,1582,37561,VOLTA,SEG,08:55:00 -0300
284,1582,37562,VOLTA,TER,08:55:00 -0300
284,1582,37563,VOLTA,QUA,08:55:00 -0300
284,1582,37564,VOLTA,QUI,08:55:00 -0300
284,1582,37565,VOLTA,SEX,08:55:00 -0300
284,1582,37566,VOLTA,SAB,11:35:00 -0300
284,1582,37567,VOLTA,DOM,17:20:00 -0300
284,1582,37568,IDA,SEG,08:10:00 -0300
284,1582,37569,IDA,TER,08:10:00 -0300
284,1582,37570,IDA,QUA,08:10:00 -0300
284,1582,37571,IDA,QUI,08:10:00 -0300
284,1582,37572,IDA,SEX,08:10:00 -0300
284,1582,37573,IDA,SAB,11:00:00 -0300
284,1582,37574,IDA,DOM,16:45:00 -0300
284,1582,37575,VOLTA,SEG,09:05:00 -0300
284,1582,37576,VOLTA,TER,09:05:00 -0300
284,1582,37577,VOLTA,QUA,09:05:00 -0300
284,1582,37578,VOLTA,QUI,09:05:00 -0300
284,1582,37579,VOLTA,SEX,09:05:00 -0300
284,1582,37580,VOLTA,SAB,11:50:00 -0300
284,1582,37581,VOLTA,DOM,17:35:00 -0300
284,1582,37582,IDA,SEG,08:15:00 -0300
284,1582,37583,IDA,TER,08:15:00 -0300
284,1582,37584,IDA,QUA,08:15:00 -0300
284,1582,37585,IDA,QUI,08:15:00 -0300
284,1582,37586,IDA,SEX,08:15:00 -0300
284,1582,37587,IDA,SAB,11:30:00 -0300
284,1582,37588,IDA,DOM,17:00:00 -0300
284,1582,37589,VOLTA,SEG,09:10:00 -0300
284,1582,37590,VOLTA,TER,09:10:00 -0300
284,1582,37591,VOLTA,QUA,09:10:00 -0300
284,1582,37592,VOLTA,QUI,09:10:00 -0300
284,1582,37593,VOLTA,SEX,09:10:00 -0300
284,1582,37594,VOLTA,SAB,12:20:00 -0300
284,1582,37595,VOLTA,DOM,17:50:00 -0300
284,1582,37596,IDA,SEG,08:25:00 -0300
284,1582,37597,IDA,TER,08:25:00 -0300
284,1582,37598,IDA,QUA,08:25:00 -0300
284,1582,37599,IDA,QUI,08:25:00 -0300
284,1582,37600,IDA,SEX,08:25:00 -0300
284,1582,37601,IDA,SAB,11:45:00 -0300
284,1582,37602,IDA,DOM,17:30:00 -0300
284,1582,37603,VOLTA,SEG,09:20:00 -0300
284,1582,37604,VOLTA,TER,09:20:00 -0300
284,1582,37605,VOLTA,QUA,09:20:00 -0300
284,1582,37606,VOLTA,QUI,09:20:00 -0300
284,1582,37607,VOLTA,SEX,09:20:00 -0300
284,1582,37608,VOLTA,SAB,12:35:00 -0300
284,1582,37609,VOLTA,DOM,18:20:00 -0300
284,1582,37610,IDA,SEG,08:30:00 -0300
284,1582,37611,IDA,TER,08:30:00 -0300
284,1582,37612,IDA,QUA,08:30:00 -0300
284,1582,37613,IDA,QUI,08:30:00 -0300
284,1582,37614,IDA,SEX,08:30:00 -0300
284,1582,37615,IDA,SAB,12:00:00 -0300
284,1582,37616,IDA,DOM,17:45:00 -0300
284,1582,37617,VOLTA,SEG,09:25:00 -0300
284,1582,37618,VOLTA,TER,09:25:00 -0300
284,1582,37619,VOLTA,QUA,09:25:00 -0300
284,1582,37620,VOLTA,QUI,09:25:00 -0300
284,1582,37621,VOLTA,SEX,09:25:00 -0300
284,1582,37622,VOLTA,SAB,12:50:00 -0300
284,1582,37623,VOLTA,DOM,18:35:00 -0300
284,1582,37624,IDA,SEG,08:40:00 -0300
284,1582,37625,IDA,TER,08:40:00 -0300
284,1582,37626,IDA,QUA,08:40:00 -0300
284,1582,37627,IDA,QUI,08:40:00 -0300
284,1582,37628,IDA,SEX,08:40:00 -0300
284,1582,37629,IDA,SAB,12:30:00 -0300
284,1582,37630,IDA,DOM,18:00:00 -0300
284,1582,37631,VOLTA,SEG,09:35:00 -0300
284,1582,37632,VOLTA,TER,09:35:00 -0300
284,1582,37633,VOLTA,QUA,09:35:00 -0300
284,1582,37634,VOLTA,QUI,09:35:00 -0300
284,1582,37635,VOLTA,SEX,09:35:00 -0300
284,1582,37636,VOLTA,SAB,13:20:00 -0300
284,1582,37637,VOLTA,DOM,18:50:00 -0300
284,1582,37638,IDA,SEG,08:50:00 -0300
284,1582,37639,IDA,TER,08:50:00 -0300
284,1582,37640,IDA,QUA,08:50:00 -0300
284,1582,37641,IDA,QUI,08:50:00 -0300
284,1582,37642,IDA,SEX,08:50:00 -0300
284,1582,37643,IDA,SAB,12:45:00 -0300
284,1582,37644,IDA,DOM,19:00:00 -0300
284,1582,37645,VOLTA,SEG,09:50:00 -0300
284,1582,37646,VOLTA,TER,09:50:00 -0300
284,1582,37647,VOLTA,QUA,09:50:00 -0300
284,1582,37648,VOLTA,QUI,09:50:00 -0300
284,1582,37649,VOLTA,SEX,09:50:00 -0300
284,1582,37650,VOLTA,SAB,13:35:00 -0300
284,1582,37651,VOLTA,DOM,19:50:00 -0300
284,1582,37652,IDA,SEG,08:55:00 -0300
284,1582,37653,IDA,TER,08:55:00 -0300
284,1582,37654,IDA,QUA,08:55:00 -0300
284,1582,37655,IDA,QUI,08:55:00 -0300
284,1582,37656,IDA,SEX,08:55:00 -0300
284,1582,37657,IDA,SAB,13:00:00 -0300
284,1582,37658,IDA,DOM,20:00:00 -0300
284,1582,37659,VOLTA,SEG,09:55:00 -0300
284,1582,37660,VOLTA,TER,09:55:00 -0300
284,1582,37661,VOLTA,QUA,09:55:00 -0300
284,1582,37662,VOLTA,QUI,09:55:00 -0300
284,1582,37663,VOLTA,SEX,09:55:00 -0300
284,1582,37664,VOLTA,SAB,13:50:00 -0300
284,1582,37665,VOLTA,DOM,20:50:00 -0300
284,1582,37666,IDA,SEG,09:00:00 -0300
284,1582,37667,IDA,TER,09:00:00 -0300
284,1582,37668,IDA,QUA,09:00:00 -0300
284,1582,37669,IDA,QUI,09:00:00 -0300
284,1582,37670,IDA,SEX,09:00:00 -0300
284,1582,37671,IDA,SAB,13:30:00 -0300
284,1582,37672,IDA,DOM,20:40:00 -0300
284,1582,37673,VOLTA,SEG,10:00:00 -0300
284,1582,37674,VOLTA,TER,10:00:00 -0300
284,1582,37675,VOLTA,QUA,10:00:00 -0300
284,1582,37676,VOLTA,QUI,10:00:00 -0300
284,1582,37677,VOLTA,SEX,10:00:00 -0300
284,1582,37678,VOLTA,SAB,14:20:00 -0300
284,1582,37679,VOLTA,DOM,21:30:00 -0300
284,1582,37680,IDA,SEG,09:10:00 -0300
284,1582,37681,IDA,TER,09:10:00 -0300
284,1582,37682,IDA,QUA,09:10:00 -0300
284,1582,37683,IDA,QUI,09:10:00 -0300
284,1582,37684,IDA,SEX,09:10:00 -0300
284,1582,37685,IDA,SAB,14:00:00 -0300
284,1582,37686,IDA,DOM,22:00:00 -0300
284,1582,37687,VOLTA,SEG,10:05:00 -0300
284,1582,37688,VOLTA,TER,10:05:00 -0300
284,1582,37689,VOLTA,QUA,10:05:00 -0300
284,1582,37690,VOLTA,QUI,10:05:00 -0300
284,1582,37691,VOLTA,SEX,10:05:00 -0300
284,1582,37692,VOLTA,SAB,14:35:00 -0300
284,1582,37693,VOLTA,DOM,22:10:00 -0300
284,1582,37694,IDA,SEG,09:15:00 -0300
284,1582,37695,IDA,TER,09:15:00 -0300
284,1582,37696,IDA,QUA,09:15:00 -0300
284,1582,37697,IDA,QUI,09:15:00 -0300
284,1582,37698,IDA,SEX,09:15:00 -0300
284,1582,37699,IDA,SAB,14:30:00 -0300
284,1582,37700,VOLTA,SEG,10:20:00 -0300
284,1582,37701,VOLTA,TER,10:20:00 -0300
284,1582,37702,VOLTA,QUA,10:20:00 -0300
284,1582,37703,VOLTA,QUI,10:20:00 -0300
284,1582,37704,VOLTA,SEX,10:20:00 -0300
284,1582,37705,VOLTA,SAB,15:20:00 -0300
284,1582,37706,IDA,SEG,09:25:00 -0300
284,1582,37707,IDA,TER,09:25:00 -0300
284,1582,37708,IDA,QUA,09:25:00 -0300
284,1582,37709,IDA,QUI,09:25:00 -0300
284,1582,37710,IDA,SEX,09:25:00 -0300
284,1582,37711,IDA,SAB,14:45:00 -0300
284,1582,37712,VOLTA,SEG,10:25:00 -0300
284,1582,37713,VOLTA,TER,10:25:00 -0300
284,1582,37714,VOLTA,QUA,10:25:00 -0300
284,1582,37715,VOLTA,QUI,10:25:00 -0300
284,1582,37716,VOLTA,SEX,10:25:00 -0300
284,1582,37717,VOLTA,SAB,15:35:00 -0300
284,1582,37718,IDA,SEG,09:30:00 -0300
284,1582,37719,IDA,TER,09:30:00 -0300
284,1582,37720,IDA,QUA,09:30:00 -0300
284,1582,37721,IDA,QUI,09:30:00 -0300
284,1582,37722,IDA,SEX,09:30:00 -0300
284,1582,37723,IDA,SAB,15:00:00 -0300
284,1582,37724,VOLTA,SEG,10:30:00 -0300
284,1582,37725,VOLTA,TER,10:30:00 -0300
284,1582,37726,VOLTA,QUA,10:30:00 -0300
284,1582,37727,VOLTA,QUI,10:30:00 -0300
284,1582,37728,VOLTA,SEX,10:30:00 -0300
284,1582,37729,VOLTA,SAB,15:50:00 -0300
284,1582,37730,IDA,SEG,09:40:00 -0300
284,1582,37731,IDA,TER,09:40:00 -0300
284,1582,37732,IDA,QUA,09:40:00 -0300
284,1582,37733,IDA,QUI,09:40:00 -0300
284,1582,37734,IDA,SEX,09:40:00 -0300
284,1582,37735,IDA,SAB,15:30:00 -0300
284,1582,37736,VOLTA,SEG,10:35:00 -0300
284,1582,37737,VOLTA,TER,10:35:00 -0300
284,1582,37738,VOLTA,QUA,10:35:00 -0300
284,1582,37739,VOLTA,QUI,10:35:00 -0300
284,1582,37740,VOLTA,SEX,10:35:00 -0300
284,1582,37741,VOLTA,SAB,16:20:00 -0300
284,1582,37742,IDA,SEG,09:45:00 -0300
284,1582,37743,IDA,TER,09:45:00 -0300
284,1582,37744,IDA,QUA,09:45:00 -0300
284,1582,37745,IDA,QUI,09:45:00 -0300
284,1582,37746,IDA,SEX,09:45:00 -0300
284,1582,37747,IDA,SAB,15:45:00 -0300
284,1582,37748,VOLTA,SEG,10:40:00 -0300
284,1582,37749,VOLTA,TER,10:40:00 -0300
284,1582,37750,VOLTA,QUA,10:40:00 -0300
284,1582,37751,VOLTA,QUI,10:40:00 -0300
284,1582,37752,VOLTA,SEX,10:40:00 -0300
284,1582,37753,VOLTA,SAB,16:35:00 -0300
284,1582,37754,IDA,SEG,09:55:00 -0300
284,1582,37755,IDA,TER,09:55:00 -0300
284,1582,37756,IDA,QUA,09:55:00 -0300
284,1582,37757,IDA,QUI,09:55:00 -0300
284,1582,37758,IDA,SEX,09:55:00 -0300
284,1582,37759,IDA,SAB,16:00:00 -0300
284,1582,37760,VOLTA,SEG,10:50:00 -0300
284,1582,37761,VOLTA,TER,10:50:00 -0300
284,1582,37762,VOLTA,QUA,10:50:00 -0300
284,1582,37763,VOLTA,QUI,10:50:00 -0300
284,1582,37764,VOLTA,SEX,10:50:00 -0300
284,1582,37765,VOLTA,SAB,16:50:00 -0300
284,1582,37766,IDA,SEG,10:00:00 -0300
284,1582,37767,IDA,TER,10:00:00 -0300
284,1582,37768,IDA,QUA,10:00:00 -0300
284,1582,37769,IDA,QUI,10:00:00 -0300
284,1582,37770,IDA,SEX,10:00:00 -0300
284,1582,37771,IDA,SAB,16:20:00 -0300
284,1582,37772,VOLTA,SEG,10:55:00 -0300
284,1582,37773,VOLTA,TER,10:55:00 -0300
284,1582,37774,VOLTA,QUA,10:55:00 -0300
284,1582,37775,VOLTA,QUI,10:55:00 -0300
284,1582,37776,VOLTA,SEX,10:55:00 -0300
284,1582,37777,VOLTA,SAB,17:10:00 -0300
284,1582,37778,IDA,SEG,10:05:00 -0300
284,1582,37779,IDA,TER,10:05:00 -0300
284,1582,37780,IDA,QUA,10:05:00 -0300
284,1582,37781,IDA,QUI,10:05:00 -0300
284,1582,37782,IDA,SEX,10:05:00 -0300
284,1582,37783,IDA,SAB,16:30:00 -0300
284,1582,37784,VOLTA,SEG,11:00:00 -0300
284,1582,37785,VOLTA,TER,11:00:00 -0300
284,1582,37786,VOLTA,QUA,11:00:00 -0300
284,1582,37787,VOLTA,QUI,11:00:00 -0300
284,1582,37788,VOLTA,SEX,11:00:00 -0300
284,1582,37789,VOLTA,SAB,17:20:00 -0300
284,1582,37790,IDA,SEG,10:10:00 -0300
284,1582,37791,IDA,TER,10:10:00 -0300
284,1582,37792,IDA,QUA,10:10:00 -0300
284,1582,37793,IDA,QUI,10:10:00 -0300
284,1582,37794,IDA,SEX,10:10:00 -0300
284,1582,37795,IDA,SAB,16:40:00 -0300
284,1582,37796,VOLTA,SEG,11:05:00 -0300
284,1582,37797,VOLTA,TER,11:05:00 -0300
284,1582,37798,VOLTA,QUA,11:05:00 -0300
284,1582,37799,VOLTA,QUI,11:05:00 -0300
284,1582,37800,VOLTA,SEX,11:05:00 -0300
284,1582,37801,VOLTA,SAB,17:30:00 -0300
284,1582,37802,IDA,SEG,10:20:00 -0300
284,1582,37803,IDA,TER,10:20:00 -0300
284,1582,37804,IDA,QUA,10:20:00 -0300
284,1582,37805,IDA,QUI,10:20:00 -0300
284,1582,37806,IDA,SEX,10:20:00 -0300
284,1582,37807,IDA,SAB,16:50:00 -0300
284,1582,37808,VOLTA,SEG,11:20:00 -0300
284,1582,37809,VOLTA,TER,11:20:00 -0300
284,1582,37810,VOLTA,QUA,11:20:00 -0300
284,1582,37811,VOLTA,QUI,11:20:00 -0300
